embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
10559071237,140,25759107304,89735791,14,89735791,80811631,69,238383572,52611343,46,133289520,51375625,103,319420152
8522179789,113,16937922301,80424522,12,80424522,72810279,60,172645084,47095598,36,91080292,50400255,99,285571414
10520374015,124,26598119890,94432218,14,94432218,78380534,65,215767088,51226435,43,148761332,51247323,95,284038162
9442329639,111,20669796012,78570965,12,78570965,77266646,60,190914951,52881438,44,146907720,51103647,96,271394383
10974833958,162,32867223428,94378016,14,94378016,83117679,72,245814320,52492167,50,139529055,50063580,94,282894716
10489043413,136,24379549436,79000221,12,79000221,74823979,67,190907952,47996655,48,122359368,51651290,86,273416707
10715302686,163,28191091946,89008013,14,89008013,81177029,66,211245561,50857236,38,127650994,51817127,96,333973211
9879295612,131,19842994700,76414181,12,76414181,74517908,60,165082536,46333150,41,120385757,51824996,100,338363143
7511860148,94,13107804896,83817910,13,83817910,73280490,48,133006769,52081791,44,142267629,52374774,98,325714363
10417988151,163,33882334935,82455867,13,82455867,79539496,64,229911654,52066298,49,144511890,50589753,100,317494024
11248371895,158,35058598963,86036495,13,86036495,81873114,75,262463765,47496255,45,130634246,52077556,98,311458854
10837604173,148,28173019421,82483821,13,82483821,78048152,69,223057937,50806105,41,132055675,50123754,99,312244713
9998500846,114,19763236431,77245600,11,77245600,71874797,55,145009785,52356246,38,112272611,52103474,91,279710582
9651657709,123,20195288441,97801152,15,97801152,79505176,58,185436656,52257186,49,137322469,50614690,93,294589569
9104788062,111,20582207085,70121677,11,70121677,73809462,58,161402739,47217572,44,114027702,50330979,93,311990481
11370599991,158,35417291438,94653447,15,94653447,77613116,68,209106676,53795222,41,120872340,50986791,98,340578888
10753293713,149,29262197543,73839647,11,73839647,78941847,66,202215667,52697730,47,126303177,50583835,99,345605246
9709169049,113,19725390051,62553636,9,62553636,71173095,50,125042681,44367564,44,99803923,51555998,92,305734217
9775005879,119,18999279892,109374024,17,109374024,73903718,53,155499097,49461259,40,124505022,51498464,98,337711840
10964032654,142,26227460101,61234534,9,61234534,81851151,71,248442122,53345465,45,146207371,50935584,100,335297289
9869122095,148,26550427800,109571917,17,109797849,78033614,74,244739015,45855316,48,138471814,51905137,97,319826163
10636514770,135,27635923153,55796974,11,55796974,81572549,71,228222880,50748747,44,136056854,52047146,100,327911120
10533689600,125,22072032143,93070450,15,93070450,79571394,67,187931467,51309084,45,139593469,51367126,102,316347347
10799250688,166,30399940380,74144969,11,74144969,73933877,75,195807258,53855395,44,141295430,51582568,98,293393073
9996573263,137,21522809167,100919803,15,100919803,74430875,58,139744070,48931062,43,113169172,50487272,99,284898591
9483797120,119,19131092604,69490833,11,69490833,63796950,53,143513435,50082755,45,106246163,50819248,96,276346369
6847785493,86,13486618012,99127968,15,99127968,78640331,41,145093197,48861456,45,109556185,51166471,92,266636832
6381104834,75,13242004433,75690673,11,75690673,73032000,45,140800083,45270196,41,115182009,50088780,93,271339856
10374094435,130,26861432521,94139189,15,94139189,77002029,60,210281824,52824265,39,134870214,50325841,94,298378627
10585843381,138,26866870966,72531509,11,72531509,78452531,58,181466015,52143444,50,161994919,52096273,94,321560023
10840401839,167,31325461278,95536916,15,95536916,83334184,73,241230071,48848939,48,136204838,50552364,100,349306517
10219155277,137,21647022106,69477255,11,69477255,72321952,64,165890234,49621192,40,114404461,51563187,89,304773206
10073786132,124,18662383899,93172520,15,93172520,74662971,57,157683152,51255796,46,143009592,50726622,101,367241422
9676250908,146,24734032186,74871979,11,74871979,79462254,70,220706575,49428855,45,145674166,50399230,99,350209705
10535000660,148,27917153558,99905659,15,99905659,78698055,76,231549112,53444737,46,149294360,52399910,95,335493015
10486085660,131,23886962350,67870865,11,67870865,75036081,67,185628231,52980263,49,150159445,51655627,102,350192213
8014611839,96,15510025190,38478532,6,38478532,72590452,51,129739430,47731255,43,109648413,53005596,94,303878185
10674359384,164,31242465553,122819057,20,126544747,79293869,67,224733384,48308489,44,123108557,51995904,101,317232518
10307038916,129,23229267839,46371514,15,46371514,74057404,58,176973043,51427449,41,98982862,51743833,98,298235205
10616618526,166,31672922515,69511878,11,69511878,78978585,74,251367572,49918616,45,111194102,51290650,101,299584485
11173320196,153,28271108979,100307688,15,100307688,78803408,73,240626532,51423666,38,98844561,51022047,97,286267480
10728497102,173,29034395248,74683782,11,74683782,80933627,72,222729480,48907258,46,132181539,50618722,100,298279731
9996111117,153,23584395501,98912152,15,98912152,81321153,71,206618498,49870805,43,131039102,49942381,96,281430324
9372046944,120,19194350357,72687246,11,72687246,78204677,73,199190079,53283144,47,148587165,51071469,94,294999182
10732596865,137,25861792698,88127999,14,88127999,76679393,69,193967660,49410108,50,132040589,49517355,96,318902325
8479443932,112,17130274652,83276769,12,83276769,71348781,57,133859535,46901273,43,104742467,51288872,92,304614909
8367929116,99,18831319872,84208927,14,84208927,72219418,46,127723925,47286201,45,124404507,49777626,96,315569708
9172782023,111,19558254559,77409222,12,77409222,71573066,42,131784086,50326114,45,126717556,51905073,93,320701794
10710412243,148,28448778792,89285087,14,89285087,82098973,62,261656868,47700737,44,122967652,52320617,99,345989590
9943277488,123,23835326873,70383150,11,70383150,83543417,63,234264332,49796760,43,131008316,51600570,102,336874290
10453146515,120,22805843814,95984407,15,95984407,80530921,71,224604530,54522669,46,138308061,51905252,99,312220184
10840781835,170,33822574742,70860864,11,70860864,79197043,76,228003051,48634397,51,122077187,51882054,98,314437091
10690033492,142,25838708760,101995244,15,101995244,78310284,67,200875630,46760827,43,106916366,50417302,100,317033367
8708896664,104,15734997231,49798144,8,49798144,70009604,50,125493078,41520407,34,84963164,51907465,90,276735656
5297240744,72,8762965115,38063293,6,38063293,56199892,31,72915827,40768694,20,64996934,51719533,83,231367058
5876696987,72,13356968292,124270357,20,131316985,61902579,24,90687644,48059791,31,109417348,49612498,84,237887305
11190687038,174,39696923841,45894616,14,45894616,87367162,75,282863487,55213068,48,171771756,49805225,96,315468658
11047215872,172,34334127318,69070311,10,69070311,81213769,81,256475352,53539220,47,149723728,51334710,93,336014427
11017098479,149,26056677335,104352988,16,104352988,76847221,74,193837768,51075169,48,132607531,52278834,96,345809302
10920954950,158,26321577284,66659097,10,66659097,77164160,71,181486306,50594143,45,120823821,52125132,100,362363031
9523890111,132,19159030789,99776928,15,99776928,70013457,63,149278377,46832753,44,110349379,51641058,102,345813290
9854917065,120,21564245863,71832749,11,71832749,75883610,62,218562483,49288720,41,122629613,51598593,98,326229677
9613632047,111,22551867964,98377605,15,98377605,79415642,59,201187716,52381096,42,142214008,52683041,100,321050758
11143879416,157,31687504017,75370022,11,75370022,78848872,74,251777528,53381053,50,173071274,51652219,101,313902684
10433385401,134,22128247305,76177069,12,76177069,75682393,60,172928656,49077654,43,121508564,50759279,94,275332050
8744999432,112,16619069978,98378591,14,98378591,78702087,60,168429503,50223312,46,150055978,51526813,96,292625574
5049278733,68,8057844836,28196853,5,28196853,64647335,47,99149273,51530388,38,116547039,50586797,94,274951232
6452418117,85,13934875958,127144510,21,141035232,71168081,39,117594600,53122259,45,146459600,49617270,89,255218938
11182549766,174,39668054066,43595666,19,43680114,82515316,70,283008917,54483318,48,151318738,49368371,95,307268684
11012523595,152,30276649493,45458697,8,45458697,80627521,62,212147812,44103034,44,111499423,50182631,85,274416436
10335067876,143,22848313222,109613705,18,110309255,76937745,61,167090771,51673242,39,129421408,51064064,93,344499350
7641162039,100,12681310622,695550,2,695550,68244895,50,97447146,48862365,33,79769442,51311944,84,293435286
4964818418,69,7126935055,126565328,22,140001524,44569868,33,56865803,40476487,31,74027620,50318521,86,285290224
9184521649,109,23989548748,39531691,15,39531691,82837575,44,180422012,50660488,43,147676475,51918580,98,359012714
6596975974,77,15509401158,31191682,5,31191682,67285497,37,107648063,47211981,32,98143697,52514496,90,307094134
9144634555,105,21702617278,126992980,21,138549051,76040619,48,140048881,54727873,46,162235675,52110070,97,340853212
11287613157,141,28130217343,46483555,17,46483555,82428786,74,239929468,52189443,53,162572991,50613425,100,344122243
10284587738,157,27111645081,58400670,9,58400670,74563367,73,215389729,51388727,46,126257940,52260148,97,338074259
10148993149,128,22831314793,108089485,17,108089485,73946848,66,196285163,48957552,44,125271661,53312413,99,333775216
9757661680,119,20185857866,64680176,9,64680176,78808491,52,164428390,50597797,40,118350300,49466482,101,300687352
10391646921,127,23015635527,115818636,17,116128315,76445869,63,181825139,51381228,46,147823306,50552696,93,278808798
7628479801,105,15489670236,58138427,11,58138427,69437151,56,132589275,53396168,46,139127478,49523511,87,241571524
11350226272,138,31107343190,97472026,15,97472026,78162467,63,214268588,50391056,48,136492217,50375758,93,317450070
10477015364,143,25596901160,74265308,11,74265308,79299934,64,209978046,49495443,44,127294300,51571368,96,343350119
10221067437,120,20850124262,88098535,14,88098535,75298206,55,163930569,53488956,45,135610698,52463565,95,342581408
7257402215,92,12814754865,78465940,12,78465940,67872252,43,100627938,46993137,42,95835895,50938731,95,315046000
5046069537,65,8842803970,84878640,13,84878640,58568165,31,91154383,45632279,35,95644405,51064821,93,297267606
5274172602,70,12123415138,85967526,13,85967526,70892768,28,97212467,48818479,29,91868098,52362737,94,307772483
6694838263,77,16552611056,74855284,12,74855284,67849874,40,120933029,53636715,40,146822031,51876713,100,330242985
6166871631,72,12291812042,63773458,10,63773458,59529315,27,71106305,51750375,42,137217811,51422290,93,283367944
10863413527,161,33618868552,102349764,15,102349764,82033751,65,269631720,53143498,48,165070704,50513704,101,310879172
11040904698,155,29325929258,66263294,11,66263294,86747859,75,307031750,50749108,49,155590592,50406683,95,286308713
10617724928,155,27126393651,101482659,15,101482659,79339992,84,271327808,50573035,44,132115577,51368560,95,304253513
10585834700,164,28781182486,72507771,11,72507771,82546324,71,209116513,50388332,48,133270520,50115006,97,321508025
10422473123,153,23944683013,101091183,15,101091183,75496901,77,204731892,53554871,41,125220215,52469653,96,331262349
8831082845,115,18548288851,73461402,11,73461402,80015598,65,170725240,50014463,49,151653243,50547224,103,338732820
9483952642,112,21810230314,97510153,15,97510153,66141990,62,140204528,50936004,42,135980565,51741629,98,311937924
10190795782,120,23379244883,70976547,11,70976547,73138894,55,169710343,53848041,45,145737321,51736530,100,317439544
10802768928,156,31811740376,92077038,15,92077038,81008216,71,267974293,52709834,50,141944971,49447408,99,290082208
11144196391,168,32542175060,73897210,11,73897210,78646146,77,267901292,51664858,48,124748604,50824645,92,284260254
10654035700,152,25928721471,93815382,15,93815382,81874999,73,235833820,47351930,45,113333006,50864735,99,315331012
9632124103,125,17718631304,72764292,11,72764292,78487051,70,177006990,46214448,34,105123423,50001820,91,280546288
9368970880,127,18865123369,91973156,15,91973156,75381602,72,164329224,52919140,45,142667881,52184283,96,321349710
5559207098,72,10730188437,65879101,10,65879101,59527456,49,95248984,45317545,37,92881476,51845743,90,269165427
10587176790,132,28941256620,104885886,16,104885886,71712434,44,133729587,52065255,45,143200347,51507601,100,313757795
10833781551,139,27768135063,62366172,9,62366172,79886996,48,152476135,49017002,48,143206228,52124393,101,304180697
10843155759,171,31907203318,112720201,17,112926293,81224993,77,274220751,53162073,45,139492464,49297168,101,282043839
10746672237,142,24420623021,47461756,8,47461756,76146498,70,220725163,51407661,50,150118526,50425257,89,256914340
10637336187,150,25475716863,118021515,18,119015046,81905209,68,232200961,50968376,45,124842532,49485479,98,321086732
8963737237,122,18163393972,54222586,14,54222586,74734479,68,180062365,47090522,42,97961075,50647534,90,292549682
10944353275,149,31057911286,80318875,12,80318875,80156990,69,200353689,49157081,42,114862211,50697963,98,344643030
10775081268,140,26968231463,92276573,14,92276573,72984679,68,203377510,49823644,46,140129923,51309576,96,347436981
10833908082,164,33486084095,78649452,12,78649452,78958501,70,228631972,52717811,43,134333315,52291836,98,360536839
10275365747,137,23599278075,88358364,14,88358364,76771102,59,168424948,50515284,40,110369697,51576493,98,355059410
10504786651,129,21820218724,75839786,12,75839786,76151296,62,177246313,50684084,46,144129431,52489314,98,361528677
9158008215,115,18313980383,91530182,14,91530182,69708159,56,141436095,51197098,47,130445589,52313433,103,366126977
9827523251,125,21992868742,77670080,12,77670080,75846105,60,175688249,47966144,45,136599608,51423019,99,332886437
9907796803,131,24927425946,93939094,14,93939094,78495396,68,233000189,53652639,43,155499173,52182681,99,326137441
11048344370,131,26876467552,74342328,12,74342328,79568257,67,223709463,52489065,50,160300874,51366715,102,323274346
8299203546,97,16114525972,34816196,5,34816196,74670505,55,150078235,48717152,41,117508859,49766633,95,275940113
7431286185,95,13692627642,127353964,21,134840278,73441170,52,150148368,50352609,35,93539331,51295664,88,253978787
8847189647,112,20952192482,37479147,15,37479147,76370267,59,196414151,52726084,45,133291502,50398251,94,295813548
10855665385,147,30844219835,72877959,11,72877959,80671976,70,246259273,49940076,47,124211176,52148281,96,323390450
11151756504,176,34153892692,105207437,15,105207437,82247682,76,250385620,50490031,44,124158241,51812927,103,337497477
11036719885,165,28174722158,74659193,11,74659193,79276845,73,196813065,48407119,46,118049758,50556891,101,309305476
9919374646,136,19629040220,92972038,15,92972038,69096781,64,129540427,52472848,44,116258043,51337441,96,297379329
8462716978,111,16700054988,72791021,11,72791021,70297654,49,118001357,45087219,48,132872996,50716333,97,309349203
10870274981,146,28441829115,97363752,15,97363752,81457324,65,202767200,49218734,40,121705694,51152734,96,316157640
10097213338,127,22182126250,72580518,11,72580518,77061610,63,158043778,50180288,41,129715074,51605011,98,320050636
9091864577,108,18039002250,95115828,15,95115828,65659107,58,119431806,55176344,46,148890503,50780167,97,309955993
6396890559,84,10936636851,61449591,10,61449591,52843797,35,79140198,46875891,45,111336203,50139888,88,270323605
10622703065,152,31037740513,102574580,16,102574580,84975587,62,254282101,49780786,40,113846686,52957254,95,337914199
10630584088,162,31311464689,132264133,26,173870625,83000907,75,239919939,49454616,43,144607042,50582006,100,320288393
10332637939,125,21558583625,41606492,25,41606492,69698429,62,153620450,47767286,30,95152426,51170553,88,269706387
7148685308,91,13476107326,7593655,1,7593655,73536173,47,106614192,51853227,33,108119716,49190340,87,264600688
10733877611,156,33237524406,131711241,25,161023672,76465335,63,206430628,53674761,51,167597416,51718214,89,334272276
11067059321,141,27022831579,34376581,23,34376581,80886958,65,206719963,47347319,47,147600817,52175346,99,379075008
9723520275,130,20463250479,20219467,3,20219467,71844204,58,160759721,52673766,42,145590598,52133704,97,344242537
10528574658,140,27240618778,131209173,23,153110921,82397079,70,241887367,53368182,50,168760097,51107471,100,346680508
9106980862,112,19679662562,39548980,21,41863445,74286096,62,176424345,49624347,49,147911834,50491138,95,317356095
6576312389,85,13366662854,34282152,7,34282152,68165779,47,109470432,50833274,44,138112231,51841821,90,295617597
11233684489,154,31639945208,122209796,19,125638207,77105767,68,207273235,50349806,45,149329566,52240245,99,356167626
11052727931,160,32513050158,47516269,16,47516269,80243132,74,210022508,53961467,46,150271615,51625771,101,348787653
10640364817,153,27637611100,58711424,10,58711424,68665451,68,158116982,51490501,51,149302286,51783340,100,322932292
9208934931,117,17421271699,32439289,5,32439289,67931946,42,95274407,47640711,40,100397220,51909016,91,265321900
10398263803,144,24976215970,129782248,21,140938901,75810128,67,222087367,48860449,44,124506534,52589851,98,318011792
10076854020,154,28285569779,42862412,18,42862412,82919250,71,239103313,51639660,44,128404711,51676420,101,320656032
8111396264,104,18674747921,53583279,8,53583279,75526662,60,160484710,44856108,38,83715869,50211485,96,279451035
6315205612,72,11639923324,34031109,5,34031109,63235251,41,90061109,37210801,23,44268675,49057082,82,229239550
11084979606,161,36478186752,128562804,21,139550793,81340258,69,256632069,53017776,41,157615181,49744925,93,329376907
11097501286,146,29761523477,46518620,17,46586427,78390756,70,247332910,54689445,50,180099223,52185969,95,361109422
10446930239,144,26467405886,55961067,10,55961067,81151511,68,245006514,51977795,51,156541648,51334866,102,383046021
9688889623,114,18420329104,103351661,16,103351661,78473745,63,192873075,51744414,44,132506351,53334956,96,347155648
5923296860,83,9244816660,41004850,6,41004850,72775051,51,115506487,49412298,35,80225089,51458858,93,295440610
9609812045,123,25369468285,113124655,18,113634380,75710958,66,201022475,48038498,45,124000463,51593714,99,329035739
11474140975,147,32023464311,54977906,10,54977906,77041961,66,231640784,47725748,44,141482399,51348328,100,328807182
11136311664,169,32785280300,99009558,16,99009558,82678662,71,246284673,52046546,40,133001161,51502038,99,317243524
10666317571,160,27706821550,66170312,10,66170312,81651529,75,252806840,53296409,48,156047256,51542943,98,312174425
10277057860,140,23289141262,102740763,16,102740763,81097650,74,232857891,51304303,52,142746847,50226252,100,312108956
8676655701,109,16962263514,64901867,10,64901867,72881159,65,164965026,44130470,45,103549281,50760713,93,306645228
10718790212,149,28662629359,99933424,16,99933424,79697133,64,190555062,49703208,39,118624747,51894323,97,344213256
8762089727,109,18406674546,13918982,2,13918982,67415987,50,117824413,47443006,28,74100176,52417628,96,316752378
11010687842,150,29089660342,130291552,24,147851107,77808551,67,243415660,52757780,46,158059418,51226377,101,331893750
10297577783,155,26550364578,29737050,19,30018357,82125315,71,253188744,49029144,51,149397012,50932937,97,312386141
9010259040,112,16675139095,34256025,6,34256025,76467558,62,182175008,51075754,40,114289569,50664184,87,261394860
5340669206,77,9259432820,98664788,16,98664788,76368623,50,134379936,44362549,31,77314173,50051820,81,239125308
11206676882,156,35505398427,66302378,10,66302378,78764992,72,223510924,51213883,44,161733343,51608163,95,346580199
10163845841,151,30114394807,94604458,15,94604458,76507591,68,197924655,52500945,46,171429565,52288595,100,359948098
9495494010,114,20980103197,73658525,11,73658525,74551825,49,128608673,50534403,42,135757662,51743965,95,320171912
11231195348,130,25539822309,92828060,14,92828060,69044152,51,135316410,55281434,45,158797539,51885930,101,341018930
9414348566,120,18384780683,78764902,12,78764902,60056380,31,88363639,51165428,43,113803898,50813067,97,313382680
8062087036,101,16848290144,93407267,14,93407267,79040358,48,171214417,49667728,47,129591526,51664719,96,315868059
8255332463,105,17684203400,77211927,12,77211927,76764785,52,178570780,49754128,42,123201442,51362306,97,327486112
9080352816,110,22057551665,88776618,14,88776618,80186869,57,218764118,49616605,46,144381648,51633961,98,328204446
8668660813,101,19205473302,78249352,12,78249352,79569404,60,194399184,47843300,47,142339269,51586522,100,330007069
6295905737,74,11579205206,45383326,7,45383326,73176958,49,133003932,47967983,38,111760768,50697870,93,283742269
7887664745,98,17915502936,121581506,19,125494231,73534759,53,168642447,53265514,46,153873270,52405593,95,302684398
10137248361,128,24612447500,47623839,14,47623839,75778773,57,195461955,53876452,47,152833769,52337487,100,323541528
10799236239,145,30401635049,74429562,12,74429562,82927580,68,261473899,50710970,50,142464063,51552405,99,311347589
10640579232,128,23208028537,79720758,13,79720758,83243054,68,210335657,50562612,45,114293710,51958556,96,303708585
7860745820,96,13857173080,86866558,13,86866558,74856129,60,141318181,48325875,44,102178070,49006339,95,281816794
10819210016,157,31256744197,87446118,13,87446118,78148441,68,176276049,47534271,44,114265829,50974328,93,298067186
10425094625,157,31786402586,84774497,13,84774497,70289619,69,187339188,46164175,41,118212110,52328165,96,327848283
10365761516,122,24483754313,92165023,13,92165023,75421232,55,160473321,53850369,41,123051201,52002911,95,309858410
8746588057,101,17602781052,86852688,13,86852688,69440641,49,131063267,50421998,44,106073444,51677508,92,284656706
10551999588,124,22499171741,83318033,13,83318033,75214823,58,187087466,49206302,45,115233079,52485780,101,316308974
7558897569,100,15323353286,89935013,13,89935013,75776322,52,167914249,47589035,36,102482094,51155012,94,278670045
8546628941,108,20461875043,83806220,13,83806220,78604074,64,204354053,52582327,42,162811131,51305699,98,309261216
8683079127,102,18324523223,80643455,13,80643455,78626758,62,173705376,53287700,52,169448136,50350360,97,298836053
10700463272,141,27151073710,87943059,13,87943059,80619910,71,211057845,49900530,49,141277328,50491862,96,308461988
9934857080,140,23910330501,82761766,13,82761766,75476775,73,212571489,51809898,46,130278225,50797473,97,324040764
10009465438,122,21494829515,82966316,13,82966316,72425582,60,174194996,47609447,48,136559059,49535548,97,328785461
6456971984,84,12569868320,51027931,8,51027931,67286310,45,117817915,46451946,39,101144825,51208423,86,286770744
9965302994,119,23074993324,114161902,18,115170478,79521875,59,163717721,49740311,43,136522582,52198045,98,364003529
7984005566,96,18599615364,52430389,11,52430389,66847227,54,127108664,51780087,43,138040638,52351008,100,350375421
6557083992,78,12888916207,100241894,15,100241894,60817988,35,86839970,48223184,35,93856065,51579309,97,307979041
8862829454,103,20759112358,77174113,11,77174113,78868372,51,194708165,49664597,44,166634694,50311895,100,322588526
10944401358,167,34212314062,101316635,15,101316635,83722657,75,285910150,54793979,48,179727497,50729089,93,309720734
10638028006,155,29259834985,67249816,11,67249816,81517990,79,269417567,50877964,51,171690594,51539103,97,345414923
10852542122,160,29934268246,93073325,15,93073325,79096466,75,224482323,51229257,47,157031850,51833648,100,355671805
10804516183,153,28257773954,66207318,11,66207318,79298231,75,211761733,54801678,46,151991935,51728400,101,348270406
10366654410,157,29207898640,97306452,15,97306452,77379605,72,190687794,54224306,48,156202543,50353948,98,325039438
9977083891,140,23839388328,71547824,11,71547824,76439068,64,176440846,49258757,50,144077689,51094479,96,321197693
11181245963,147,28788636782,93406569,15,93406569,74952642,69,208612306,49249035,43,129717637,52959976,98,340769916
10549967257,166,30001285631,65841510,11,65841510,79532523,67,227282064,51432868,44,139062024,51552629,103,339874200
10165273500,156,25968946027,104006134,15,104006134,81670539,74,240332585,52590305,48,153967637,50361205,98,305514862
9963887082,125,19474711738,72637612,11,72637612,80884401,68,209089350,50750437,50,139302485,52530926,93,296574952
10333872949,136,24820660132,97429702,15,97429702,80294541,73,229325079,50348067,44,120738507,50473146,103,326159444
10218022152,145,25470700449,73616193,11,73616193,77955048,71,214664157,49579550,46,128793665,51659488,97,296148053
10013996277,144,25093009710,96535319,15,96535319,75367890,69,218844948,48824681,46,126069819,52032432,98,304285685
10471410639,125,22734272560,68508479,11,68508479,78964976,64,203987135,50603565,43,141083664,48534975,98,293527032
10445029037,148,25744312841,92597464,14,92597464,80593123,73,235412154,49446931,46,161162206,51385233,90,297688000
10589237447,134,22710639327,76216769,12,76216769,78176516,75,220565704,53368139,49,168158013,52303795,98,342713173
10097542156,141,23000581460,92034008,14,92034008,74672152,69,185857185,53559489,52,143411749,51588070,103,351000754
9563285567,122,19926278696,74844423,12,74844423,76562903,62,168034211,49356825,47,112938255,50848856,99,326147285
6103278745,76,10575557014,12734037,2,12734037,63720901,48,99735718,41022655,38,75430631,51463950,91,275298429
4114748427,56,8405636062,57877799,9,57877799,46617015,32,71375245,37623045,20,44880720,49106114,87,239227104
