embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
16860282806,249,43762107126,222645519,44,287749256,75260932,78,212901630,120898783,114,351344269,173141101,194,617031822
17089630149,295,57980435266,65103737,43,65103737,74421565,70,170154160,121658463,111,327215618,177481357,206,675276521
17029140386,283,52385527075,6638008,1,6638008,66631107,67,161711260,119481216,105,326551958,173157154,201,619785382
16487298813,295,55398927599,222177214,42,270354602,72736344,58,176824692,122570220,104,349842972,175929847,211,668821832
16510172758,281,52301401297,59311010,40,62818307,75869933,67,222048002,127426345,110,361445560,173853628,199,611831455
17142126888,291,53919293740,29926728,6,29926728,77833671,70,219405799,122245842,120,334625154,165906423,196,642795594
17012488835,314,55400901493,217491656,37,241389835,76721892,70,189798269,112187793,109,289188115,177303202,192,702047144
16471694502,268,43124102616,68141287,31,68647423,71277836,68,169340577,117687130,104,319319084,168411666,181,601191031
16128665719,280,46337069745,76113502,14,76113502,73414134,66,167347358,123112237,108,340455109,178515322,201,701465235
16966981731,308,55906469415,193594958,30,194812902,72212445,65,190072831,119067604,112,338689657,175925126,223,781604925
16372129077,291,49467717882,92759876,19,92759876,74258120,65,232527060,121023548,108,318850060,178688213,209,699481060
16873051490,275,48914881187,163979006,25,163979006,77775791,71,241976067,122445164,109,329185224,173893540,199,629373878
15475234244,215,32675530270,60476122,9,60476122,75437336,64,184054138,110490650,86,219595326,160467118,173,477930469
15474434896,209,37273554767,216156578,35,233418633,75565147,68,217457409,120270735,100,330643966,151589193,173,507031804
17164996473,269,56233079214,73336361,31,74593685,74748420,70,216227234,121973910,111,376843849,167795796,180,641253847
15663618490,218,38790002094,8282016,3,8282016,72472935,57,146403759,113478697,90,256709887,133195077,152,464747616
17112856681,273,56548455403,221536284,41,270327196,73027325,64,215805724,125550131,107,351828816,173249960,186,749308393
16461288726,240,43182833645,65931729,38,68304036,78186735,63,201533190,113068190,97,265562063,156623726,162,603676782
16559215405,255,45252307682,39488580,8,39488580,80682946,71,226048256,118409023,104,320412236,174882394,187,672143148
15150270910,214,32387754836,216535030,36,242847744,72464961,75,193763927,110473931,89,243628125,165840120,175,552749031
12472872667,164,24037875047,76789538,33,77966846,72242832,68,168505444,112036726,64,179014811,150531700,169,475299361
16433645924,223,42887219906,66737671,13,66737671,70325986,66,165529508,124293535,108,371502510,176432557,192,685598721
16487039512,237,45407474862,198861898,31,201628096,73063720,58,175728297,122182702,116,368258286,175108438,197,712972398
16076990942,232,42174908300,87084075,20,87084075,79349051,69,235934220,117865381,112,342857025,174957467,196,697570066
15968888560,190,31759035096,153957558,24,153957558,76047190,73,222916147,120338754,94,261203260,163715917,175,563007494
13505351640,174,25625122962,128215482,20,128215482,76508198,69,194757008,112430098,93,247219383,150434407,167,488036335
10991130557,144,24004689055,154716184,24,154716184,71038030,70,191550084,116009993,99,276949535,146479899,160,461010474
15033716703,182,37756488591,131584161,20,131584161,77844632,63,179670122,114535280,106,334567151,155585643,175,563692752
12369298606,144,26948475660,151991795,24,151991795,73447104,67,197529850,122798972,93,295035741,130239576,146,454856372
16312383784,214,41246267914,129622095,20,129622095,76163165,65,206319562,122064842,115,359651628,154799875,166,621540582
16227777676,211,38804873408,150353985,24,150353985,77243612,72,223649895,121746590,109,326776646,169348310,178,688191916
16643313375,246,48998556512,130704748,20,130704748,76338018,70,202136114,120308561,113,339422222,184355798,207,771703881
17269039043,299,65872039276,147722577,24,147722577,75143501,69,205784504,119880913,111,326752396,179825602,230,815611072
17453393512,262,53514889122,127046954,20,127046954,76310939,68,192549207,113121602,101,283381232,174364967,211,641190404
16642682400,235,40670280326,152017925,24,152017925,70559966,69,175776457,106643075,85,209659127,163804913,182,490127718
16856926865,314,58337730143,134066199,20,134066199,70135254,63,178108939,121301771,103,350038769,176958136,215,713916032
16894577019,302,54645561986,156811129,24,156811129,78832124,65,201709990,124773501,111,360861744,171867542,212,702226413
16256238885,265,45696902078,132000887,20,132000887,76524508,72,206415447,120635455,111,333014044,161187947,177,568897090
15558020132,211,33751463013,151486407,24,151486407,70214915,70,182427787,117146397,109,295533358,151009892,168,533124575
17538110410,247,47569927126,123120598,20,123120598,74940426,62,171299166,120195026,107,269671597,179726840,201,751166843
15127322887,209,33094015696,133587955,20,133587955,71711019,55,159094652,109676465,97,232812385,167717635,181,583532286
10305104953,140,19903197326,155290086,24,155290086,71226917,48,125225408,101232234,72,185571324,150660995,161,461482443
11168459575,135,23229584413,128507271,20,128507271,74987603,65,213172776,107203048,61,197472541,138584266,160,448830162
17371437188,315,72542283672,155916520,24,155916520,75886866,69,225438305,127473171,107,416962963,176445014,202,793980418
17005288317,272,56631503604,131795462,20,131795462,77909698,68,225174702,122770805,118,410531098,169344925,181,651906438
17118139357,251,50109129929,152664771,24,152664771,76654768,73,229162769,125001726,111,356093032,164852123,177,615108394
17049898827,223,37441332855,130371287,20,130371287,76944729,70,213217090,121164910,106,280717157,153532014,161,498320742
15853726180,208,31355045396,153167392,24,153167392,79247888,68,216172857,115631709,105,248200674,150734945,164,459705569
15176272358,214,34131898602,132712292,20,132712292,72062311,72,210187755,109708321,99,257698214,152703455,171,528121232
10594247464,139,22045735638,141034273,23,141034273,74534991,57,154968613,100482948,68,179319383,117470294,135,401905239
16840665585,255,53075277013,130090346,21,130090346,73420340,72,221607798,126952866,100,370744961,179563267,196,849070634
16478136831,227,42563435551,147422419,23,147422419,76884903,68,203231001,120704625,106,361131796,176602841,185,734645249
16999030337,281,56492335734,140194428,21,140194428,78724142,66,190175110,124518625,117,361182167,181673380,215,829022475
17331606658,273,55343041242,152433181,23,152433181,69457954,72,196715176,120795238,115,315002783,182989314,216,754269306
17415885752,328,61507044047,140750027,21,140750027,77042022,63,184334123,115234655,108,273490860,180230985,235,766276510
16157475906,291,48016681373,145628553,23,145628553,70808522,71,207932819,116329020,105,294438293,177971736,212,613290798
16822882476,282,49301257810,140819513,21,140819513,75908879,64,196342262,119712515,100,311634765,174934036,214,637321539
16818056661,291,50676156954,145678612,23,145678612,78405736,71,211746185,120378411,114,349048455,171189120,207,638129285
16197668079,224,36286011830,103631921,15,103631921,75648776,69,178279910,118094096,94,257141678,149779242,173,483855831
16163245993,263,46698292400,167019782,27,167019782,71179603,63,160801963,123103590,108,337053752,177056606,188,666043604
16196483175,250,45825071414,112193021,17,112193021,70893870,67,195784410,118150444,115,355440584,178723151,204,722841542
16713060647,238,45644279239,176896502,27,176896502,80239486,63,192991345,113247273,105,334191639,177568094,203,684405112
16995621464,288,54050071353,105820828,17,105820828,77199120,75,230129300,125844477,105,361374873,179275967,207,716496501
16447117215,232,38129126429,114593081,16,114593081,70236354,66,174183913,119538838,89,258209459,173027667,187,542456570
16281261130,242,38841964221,180319968,27,180319968,77050233,65,195443390,120521434,113,358393520,172808773,194,584039644
15561454196,220,34312082809,109973665,17,109973665,72720095,72,200776954,117092230,109,341802865,157231335,174,530159808
12393206757,159,21707679721,170054564,27,170054564,75944884,63,185608381,117828001,89,255547571,131369250,149,427790256
5923245880,85,9439361225,6197322,1,6197322,66127955,48,124548055,99509073,63,144024479,100020345,113,296421006
5999713813,75,14319543160,210039878,35,221590508,72561111,47,149711086,93026663,52,136966787,94125636,106,287030017
17098084531,218,51961413644,68215655,25,68215655,75406187,70,252269595,126877533,105,393149022,155839422,169,712744301
17301468967,309,66479121082,129185557,19,129185557,81488286,71,255420121,124827214,121,401721958,179235205,212,949667987
17230041113,310,62800609280,163980234,25,163980234,77905956,78,238094829,119525944,112,342671549,184585268,226,958920005
17035603559,259,45990876266,25002772,4,25002772,73521100,71,183407664,111794928,92,231889351,182023504,218,784874408
16667473624,259,40056104524,220526087,40,266711162,74022697,65,164115834,121244220,101,333664156,181790769,216,664258114
14991769264,233,34490654746,68811546,38,69645516,72037578,67,185218867,118268474,115,377327826,178979415,213,588007100
15353256803,195,33855743571,41434299,7,41434299,66083295,67,188737128,122536106,107,338608542,171087072,205,514714442
10011218135,125,19340090517,63834844,10,63834844,71472160,46,133737487,110626413,87,227094799,140520511,163,350054515
16831396316,250,51555924371,206275037,34,214201141,80255036,68,245706863,125783238,103,345619159,153667498,178,579403815
16283219575,229,44110706272,74693071,23,74693071,76446271,75,254616496,117559076,121,372322887,139418607,159,573209082
16732323816,236,46127191371,133951535,21,133951535,78236294,70,224094585,119586736,106,316729097,154964185,161,646049490
16136422888,210,37332627239,142741040,23,142741040,77213243,72,211992607,116162302,94,263321906,163716690,169,601262262
15750144357,186,31322206992,130946173,21,130946173,72927712,69,204324054,118279464,94,281333222,164778808,177,556372136
15285186135,223,39251459513,149519077,22,149519077,76498084,70,203247235,120192617,109,348945393,168898490,185,591993302
16940493061,258,53053956875,143282335,22,143282335,73762504,69,182236932,117321813,109,330536768,173218508,198,698250161
17256399508,278,55902487404,147870544,22,147870544,73231800,67,171410128,121418368,106,300474695,178805449,199,741259200
17261032463,281,53810056596,141254281,22,141254281,72920724,68,163701456,120560286,109,313003467,178036241,204,739739168
16675031979,274,46373963240,140752800,21,140752800,71116359,65,167171962,119882239,110,305454863,180783939,193,638198467
16513042409,274,47092272321,148952646,23,148952646,69935802,62,175554148,114121346,107,308236426,179586252,207,677055286
16766530507,295,52603632237,141844093,21,141844093,78936542,63,219392304,118641854,100,311899237,176293958,221,724558274
16423951684,253,44367875578,147211928,23,147211928,76783589,70,225129803,119671411,93,276728289,176123062,193,595516464
14714677887,195,31605737165,137303946,21,137303946,78589761,73,216660058,121149607,91,265230041,154908656,172,484407402
11554111063,142,21487509163,108748244,17,108748244,72631477,67,166228863,103656764,86,218500783,124718185,143,340070904
12584472288,157,28596204628,176414127,27,176414127,71116357,63,182123867,114272437,78,234870601,119704087,141,401055498
14214447755,167,30940380602,119392396,17,119392396,78769315,66,211554232,122225411,93,320528966,132063985,146,525510186
12971936755,159,26639956080,181373662,27,181373662,72937112,71,226872755,118449295,98,299259990,123633212,137,469326930
15920626429,212,37941834953,98834485,16,98834485,76632802,67,197907236,121370233,111,339335159,164202330,174,721367940
16241527633,215,40468657272,180963408,28,180996954,74138920,71,196120304,121079354,109,329387824,178603157,186,723749845
17151722502,275,57976964222,106865870,17,106865870,73714743,68,180418494,116881160,113,318369843,183876488,216,832167445
16847325100,248,45961297420,173117305,27,173117305,74625348,66,184940591,116812185,103,294970781,176928941,209,685834373
16225253085,237,40475910338,105978011,17,105978011,74015928,67,199301922,115279461,107,338020552,175100503,204,615816936
16051440944,224,37667080930,174848064,27,174848064,74831252,67,207742829,125024840,105,346213879,172258341,187,540067225
16111146926,227,40283282204,102224568,16,102224568,78787967,69,230441848,118796931,117,338588137,160927112,178,512463745
16404107644,281,50705231285,174423043,28,174423043,77434937,70,209067985,118376164,109,280395050,171341835,200,706441705
16091893379,242,43276788659,91241358,14,91241358,78511460,69,187269847,116253169,108,302520110,165915946,179,643371037
16732238314,248,44442063439,186802504,30,188068813,69000920,70,188937997,121888089,98,319263692,174637407,188,643674564
15039755068,199,31519089630,87739368,20,87739368,70100241,59,157031590,109119397,86,231202313,149273216,162,494921654
14047996588,172,30484529575,159265307,24,159265307,77932528,64,204509039,112408035,85,243258248,143042218,160,479165918
17330270472,255,54321097225,130657649,20,130657649,79513309,69,244856569,126273790,109,346573290,180593497,202,770721673
17276471884,310,62853127084,152203796,24,152203796,77408888,75,233538321,117132268,113,333899520,178409704,222,813537298
17130609614,313,59958384963,132682067,20,132682067,74621138,69,203984074,117715124,103,311918974,180117978,217,774522827
16861471086,255,43732842468,156292337,24,156292337,77955968,63,195436248,118412523,94,272653859,172788445,193,609169119
16538291942,265,46092315718,126690860,20,126690860,76627375,69,210029408,121517874,112,330260956,180040499,197,607216011
16483265885,271,45446362959,158366316,24,158366316,73751572,71,204469784,118972853,109,328046390,168649636,206,586522392
15508815659,222,36260917993,134355732,20,134355732,75546585,69,189733943,117077297,104,310283429,154229900,170,477521128
16861987504,290,57316360164,152755675,24,152755675,71528058,70,167192747,117640638,109,332751827,169482266,208,778134512
17238678602,307,61193267802,134901012,20,134901012,72059968,57,169677237,119175690,109,327147943,176456848,207,820302437
17022172458,252,46500136502,138740349,22,138740349,73402734,64,195387725,118728053,96,263594979,174108079,195,729586358
16782078100,297,55203077927,144542956,22,144542956,74970270,65,205160400,116962080,110,299730933,185942690,208,839339665
17202914399,269,50541607601,141796874,22,141796874,79212942,68,216575403,116001127,106,295070512,184340364,222,799448590
16644898808,314,57057244212,146320042,22,146320042,75090823,71,199159812,113627697,108,294861713,177800127,225,743262504
16298404919,257,43931418386,133491577,21,133491577,76232817,67,181891001,114153358,96,290029145,177532047,200,584385931
15091944483,191,29679965431,45146885,7,45146885,60770794,53,115885638,113193131,73,203335998,156289680,177,428801727
16796727231,229,44043558918,215553983,36,238400402,77761050,59,219820189,125792334,107,348694107,152496193,176,516051203
16377357299,252,47110052052,75865159,31,77175722,83136210,68,246976793,122184851,113,350903028,161119209,176,599709973
16430271397,226,40873887893,80875916,16,80875916,81008022,79,236551805,115642828,115,317843635,155786529,171,581727680
16734233106,253,47632246177,183464347,28,183464347,74070184,72,184649556,116667348,104,277762425,170726508,183,680402687
17033016773,266,46806393132,104816087,16,104816087,71142016,63,170645423,117735914,109,306866196,176634172,205,756036467
16324629672,269,45216082509,182281437,28,182281437,76242977,67,199766049,115859973,105,311881691,181604227,201,707909453
16017364173,247,43061028302,102344801,16,102344801,74942301,69,217390692,118570858,108,339887498,181271844,203,663471408
16196027291,267,48448741568,186027610,28,186027610,77505085,69,221092615,119012554,111,341449311,174575624,206,631333727
17076075161,279,55135628419,98504982,16,98504982,74167223,70,204665708,122460718,107,339900961,172173777,197,624736267
16842612656,276,50867020797,175638397,27,175638397,75986652,68,204520637,120711007,113,337240620,167703180,192,624942522
16203249870,224,39095621341,103670740,17,103670740,76515631,68,212923875,116338885,107,307964934,158440085,172,560927586
17070969146,282,55116191701,175436048,27,175436048,74739681,71,191225798,120169932,104,312872407,176208932,193,698218356
16565516636,272,47372253896,100829862,16,100829862,75823532,69,170810429,118165653,109,319764542,176213424,192,673312155
16509536730,299,53484726073,172526532,28,172526532,69200295,68,177078999,119292102,111,323220534,179901292,216,787430522
16362371601,247,41294514670,102141172,16,102141172,76753705,60,184317295,114257949,107,312739504,177272072,201,668572524
15768927622,203,31350226312,182687712,27,182687712,71221601,56,168023411,114570231,94,273917056,164170935,176,504489990
16841801894,288,56382986951,108092038,17,108092038,77385071,66,236437758,120868438,107,315238939,176587470,218,746271255
16090947780,229,41333103275,146647414,22,146647414,80098582,70,235911339,113445741,89,233749160,170475220,187,567320507
15731839749,205,36055193839,149330609,22,149330609,76399116,76,215086601,110542984,90,252113568,145519784,164,460021448
13821161713,165,26225819728,144225099,22,144225099,72838596,68,177873827,106508775,69,184766931,118651897,139,370205823
11107541804,135,21280654322,143639827,22,143639827,73455162,65,174225580,103432261,60,182965516,116420075,129,389353093
8295175753,113,17295353351,127615469,19,127615469,71411089,57,155701451,98495487,49,145082023,97843083,111,324652051
8895629898,104,21640364562,162601763,25,162601763,73109806,68,210092299,106292511,42,148345557,105735786,114,365795703
17606522562,330,75767999516,126421327,19,126421327,76106463,67,202714355,129826624,115,468249014,179993231,220,1013096726
17139231743,299,62900154528,163792532,25,163792532,77808946,70,215601693,125800821,120,419782749,185599149,203,895988906
17554532433,256,49697757525,119551062,19,119551062,76897563,68,192446034,120687996,115,342912688,185752927,200,743977525
16486478723,231,37400277547,161379076,25,161379076,74049325,72,193625356,120347053,112,299921325,183710692,202,629400803
16025459879,242,38566254584,125497372,19,125497372,76823945,60,164342413,118547579,111,281895764,176042764,211,582027123
16141494879,276,48199445782,163348739,25,163348739,75087671,69,194735439,111010428,103,271546155,169281253,200,558471299
16682949607,280,51300144714,111394573,17,111394573,71624230,70,206512555,116121078,98,304969516,172055323,198,609089960
16311050567,250,46207390674,181073972,27,181073972,75595499,64,197245905,123302479,110,363038217,155913557,174,528423371
16778536119,230,42418660513,107576835,16,107576835,74200732,70,222271181,124013287,115,353235590,138261433,159,491270434
16929867524,288,54068191907,176626259,28,176666827,77544224,70,211243725,117669506,115,302215193,179130643,197,796367907
16516252578,269,48235711365,98901562,16,98901562,76140391,71,200421237,115409624,103,263366030,178782315,197,739615405
17081626475,282,52762185940,168865093,27,168865093,73642838,66,182554186,117458637,107,271421584,180438029,218,831629627
16294468435,224,37857046059,108646948,17,108646948,77175439,65,192394983,99801860,84,189904524,179118885,201,703611794
13279001570,162,22810636105,23280652,4,23280652,64452164,54,144854964,91996752,44,113469132,171360358,180,529072903
7138049726,102,10543628077,46344794,7,46344794,63198453,35,96084325,38916585,24,38916585,136959101,157,354631498
5602580092,80,11113414315,166416061,26,166416061,71711847,37,121109446,78055613,19,78456844,108794947,124,267246645
17098050579,264,62139292040,119716074,18,119716074,83271909,67,264515096,133270693,118,498734547,168779087,182,723582364
17367513481,306,69821322907,166706648,26,166706648,78369162,78,273183780,123929672,129,438069914,178511564,207,914329252
17870673278,308,64794138142,116051525,18,116051525,75589693,73,225509080,123171482,114,338001780,179217874,216,902796208
16893411153,316,59392524701,176583984,26,176583984,77402313,69,205507364,125775649,113,302494001,184433942,221,863204439
17436169293,286,49343576671,127772296,18,127772296,75714994,72,197976041,116089636,116,290372097,186521738,226,757212092
16239921155,246,35154898197,128168486,20,128168486,75412593,70,180881558,109319672,93,222354036,179184682,214,589305944
13909741389,225,27724810946,159409790,24,159409790,68678922,66,172355901,109477986,90,287186342,173513401,200,483284813
14748107045,187,31694819772,130777408,20,130777408,75498463,60,182708246,128304121,106,389367412,155485945,179,443058105
17001921100,257,53818773585,155864269,24,155864269,77838407,72,202113809,124973393,121,396489405,154207829,183,590887116
